Este es un archivo con información de ventas de la marketplace tienda a nivel internacional,,,,,,,,,,,,,,,,,,Columna1,Columna2
Id. de la fila,Id. del pedido,Fecha del pedido,Fecha de envío,Método de envío,Id. del cliente,Nombre del cliente,Teléfono,Género,Segmento,Ciudad,Provincia/Estado/Departamento,País/Región,Región,Id. del producto,Cantidad,Descuento,Ganancia,,
2845,MX-2021-163160,17/09/2021FechaPedido,22/09/21,estándar,RR-20515,Roque Rivas,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-LI-10004184,4,0.40,44.96,,
2846,MX-2021-163160,17/09/2021FechaPedido,22/09/21,estándar,RR-20515,Roque Rivas,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-AC-10002320,3,0.20,144.48,,
2850,US-2020-167528,24/12/2020,27/12/20,urgente,MV-18310,Marcial Valdés,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SO-10000718,7,0.20,-216.44,,
2931,MX-2021-135874,20/08/2021FechaPedido,26/08/21,estándar,SC-20665,Salomé Castillo,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10003361,3,0.20,19.44,,
2964,US-2018-166436,19/05/2018,24/05/18,estándar,VA-21445,Valentina Acuna,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-LI-10002053,4,0.40,-2092.96,,
2965,US-2018-166436,19/05/2018,24/05/18,estándar,VA-21445,Valentina Acuna,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-TE-10003714,6,0.20,-383.52,,
2966,US-2018-166436,19/05/2018,24/05/18,estándar,VA-21445,Valentina Acuna,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-ET-10002486,3,0.20,-11.04,,
2967,US-2018-166436,19/05/2018,24/05/18,estándar,VA-21445,Valentina Acuna,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-EL-10000122,5,0.20,-2248.40,,
2968,US-2018-166436,19/05/2018,24/05/18,estándar,VA-21445,Valentina Acuna,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-MO-10004237,3,0.50,-305.70,,
2969,US-2018-166436,19/05/2018,24/05/18,estándar,VA-21445,Valentina Acuna,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-AC-10001202,1,0.20,28.88,,
2990,US-2020-161312,05/11/2020,07/11/20,Rápido,LM-17995,Lorenzo Mata,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-CO-10003831,3,0.20,-876.99,,
2991,US-2020-161312,05/11/2020,07/11/20,Rápido,LM-17995,Lorenzo Mata,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-LI-10002102,9,0.40,-4591.80,,
2992,US-2020-161312,05/11/2020,07/11/20,Rápido,LM-17995,Lorenzo Mata,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10002538,5,0.20,17.80,,
3025,MX-2020-160521,13/09/2020,15/09/20,Rápido,OG-19615,Oliver Galindo,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10002361,2,0.20,13.04,,
3026,MX-2020-160521,13/09/2020,15/09/20,Rápido,OG-19615,Oliver Galindo,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-CO-10000511,1,0.20,109.88,,
3027,MX-2020-160521,13/09/2020,15/09/20,Rápido,OG-19615,Oliver Galindo,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SU-10004804,3,0.20,102.36,,
3108,US-2021-168998,05/06/2021FechaPedido,09/06/21,estándar,HV-15925,Horacio Valverde,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SU-10004843,3,0.20,-26.76,,
3109,US-2021-168998,05/06/2021FechaPedido,09/06/21,estándar,HV-15925,Horacio Valverde,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AR-10001755,2,0.20,109.60,,
3140,MX-2019-122833,26/12/2019,02/01/20,estándar,TR-21280,Tobías Ramírez,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10003652,8,0.20,963.20,,
3141,MX-2019-122833,26/12/2019,02/01/20,estándar,TR-21280,Tobías Ramírez,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10000823,6,0.20,170.40,,
3213,MX-2019-125486,15/11/2019,19/11/19,estándar,ED-14065,Elba Durán,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-ET-10001967,2,0.20,24.08,,
3216,US-2018-163867,11/10/2018,18/10/18,estándar,MV-18310,Marcial Valdés,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-MO-10004315,3,0.50,-439.50,,
3246,MX-2020-107153,07/07/2020,09/07/20,Rápido,CD-12940,Corina Dueñas,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AR-10001649,4,0.20,123.36,,
3266,MX-2020-141537,02/02/2020,04/02/20,urgente,NE-19060,Nadal Escalante,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AL-10000301,4,0.20,82.72,,
3267,MX-2020-141537,02/02/2020,04/02/20,urgente,NE-19060,Nadal Escalante,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-PA-10004917,2,0.20,-40.00,,
3268,MX-2020-141537,02/02/2020,04/02/20,urgente,NE-19060,Nadal Escalante,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AL-10004790,2,0.20,-479.92,,
3269,MX-2020-141537,02/02/2020,04/02/20,urgente,NE-19060,Nadal Escalante,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-ME-10004581,3,0.70,-1779.60,,
3270,MX-2020-141537,02/02/2020,04/02/20,urgente,NE-19060,Nadal Escalante,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10002556,6,0.20,566.88,,
3271,MX-2020-141537,02/02/2020,04/02/20,urgente,NE-19060,Nadal Escalante,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-CO-10002334,2,0.20,211.05,,
3272,MX-2020-141537,02/02/2020,04/02/20,urgente,NE-19060,Nadal Escalante,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AR-10004857,4,0.20,117.60,,
3273,MX-2020-141537,02/02/2020,04/02/20,urgente,NE-19060,Nadal Escalante,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SO-10000258,2,0.20,-47.44,,
3326,MX-2020-168970,20/11/2020,26/11/20,estándar,MS-18295,Marcial Sandoval,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10004189,2,0.20,40.00,,
3327,MX-2020-168970,20/11/2020,26/11/20,estándar,MS-18295,Marcial Sandoval,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SU-10004358,2,0.20,50.56,,
3330,MX-2020-112606,20/08/2020,25/08/20,Rápido,AP-11650,Avelino Pedroza,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-CO-10003473,3,0.20,678.18,,
3331,MX-2020-112606,20/08/2020,25/08/20,Rápido,AP-11650,Avelino Pedroza,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10004792,5,0.20,-566.80,,
3332,MX-2020-112606,20/08/2020,25/08/20,Rápido,AP-11650,Avelino Pedroza,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SU-10004843,5,0.20,-44.60,,
3333,MX-2020-112606,20/08/2020,25/08/20,Rápido,AP-11650,Avelino Pedroza,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-MO-10001015,3,0.50,-92.10,,
3334,MX-2020-112606,20/08/2020,25/08/20,Rápido,AP-11650,Avelino Pedroza,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10004040,4,0.20,3.20,,
3360,MX-2020-169474,20/04/2020,25/04/20,estándar,AG-10450,Anselmo Guardado,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10001211,2,0.20,12.96,,
3361,MX-2020-169474,20/04/2020,25/04/20,estándar,AG-10450,Anselmo Guardado,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10001707,2,0.20,-445.20,,
3362,MX-2020-169474,20/04/2020,25/04/20,estándar,AG-10450,Anselmo Guardado,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-LI-10004541,2,0.40,-1403.52,,
3404,US-2020-109820,22/11/2020,26/11/20,estándar,VA-21595,Violeta Arnelas,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-AC-10000666,3,0.20,-17.04,,
3440,US-2021-135335,22/08/2021FechaPedido,29/08/21,estándar,DS-13165,Dana Sandoval,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-TE-10004798,2,0.20,-422.88,,
3470,US-2021-155061,04/09/2021FechaPedido,09/09/21,estándar,LN-17680,Lucas Nazario,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-AC-10002787,5,0.20,-385.20,,
3472,MX-2021-160353,06/11/2021FechaPedido,10/11/21,estándar,MU-18955,Montano Uribarri,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SU-10002909,3,0.20,221.52,,
3473,MX-2021-104731,08/12/2021FechaPedido,11/12/21,urgente,DT-13675,Dorotea Treviño,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SO-10001681,2,0.20,8.56,,
3481,US-2019-156356,26/04/2019,28/04/19,urgente,NS-19465,Noelia Salas,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10003256,5,0.20,-124.00,,
3482,US-2019-156356,26/04/2019,28/04/19,urgente,NS-19465,Noelia Salas,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10002518,3,0.20,269.16,,
3524,US-2018-163377,27/07/2018,29/07/18,Rápido,GC-15085,Genoveva Contreras,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10004970,7,0.20,-437.36,,
3525,US-2018-163377,27/07/2018,29/07/18,Rápido,GC-15085,Genoveva Contreras,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SU-10002122,2,0.20,11.52,,
3560,MX-2019-149216,19/09/2019,25/09/19,estándar,LR-17665,Lope Rodríguez,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-TE-10001255,3,0.20,26.52,,
3599,MX-2020-129987,11/09/2020,15/09/20,estándar,CF-12280,Cristian Ferro,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SU-10004693,5,0.20,26.60,,
3600,MX-2020-129987,11/09/2020,15/09/20,estándar,CF-12280,Cristian Ferro,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10000984,3,0.20,717.84,,
3601,MX-2020-129987,11/09/2020,15/09/20,estándar,CF-12280,Cristian Ferro,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AR-10000782,4,0.20,-85.60,,
3602,MX-2020-129987,11/09/2020,15/09/20,estándar,CF-12280,Cristian Ferro,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SU-10000351,5,0.20,100.80,,
3603,MX-2020-129987,11/09/2020,15/09/20,estándar,CF-12280,Cristian Ferro,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-PA-10003938,5,0.20,-183.20,,
3648,US-2019-149818,27/11/2019,01/12/19,estándar,BU-11980,Benito Urrutia,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-AC-10000079,3,0.20,-79.92,,
3649,US-2019-149818,27/11/2019,01/12/19,estándar,BU-11980,Benito Urrutia,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10002137,2,0.20,-20.16,,
3650,US-2019-149818,27/11/2019,01/12/19,estándar,BU-11980,Benito Urrutia,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SO-10004647,5,0.20,-82.60,,
3673,US-2020-128314,16/05/2020,21/05/20,estándar,PC-20020,Penélope Carrero,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SO-10001620,3,0.20,-48.24,,
3748,MX-2019-134355,29/11/2019,04/12/19,estándar,GL-15235,Guillermina Lebrón,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-EL-10002496,5,0.20,5098.60,,
3749,MX-2019-134355,29/11/2019,04/12/19,estándar,GL-15235,Guillermina Lebrón,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SU-10003038,6,0.20,-213.60,,
3803,MX-2020-122245,31/10/2020,04/11/20,Rápido,CC-12910,Concordia Cuéllar,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10004242,4,0.20,84.64,,
3804,MX-2020-122245,31/10/2020,04/11/20,Rápido,CC-12910,Concordia Cuéllar,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-LI-10003132,5,0.40,-405.40,,
3805,MX-2020-122245,31/10/2020,04/11/20,Rápido,CC-12910,Concordia Cuéllar,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SO-10003238,1,0.20,16.92,,
3806,MX-2020-122245,31/10/2020,04/11/20,Rápido,CC-12910,Concordia Cuéllar,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-MÁ-10004618,6,0.70,-2758.32,,
3808,MX-2019-110569,14/04/2019,21/04/19,estándar,AR-10990,Anastasia Rosales,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-AC-10002394,8,0.20,1482.24,,
3862,US-2018-162460,10/06/2018,14/06/18,estándar,VZ-21685,Valerio Zayas,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10001265,6,0.20,-26.16,,
3910,MX-2020-166989,31/12/2020,05/01/21,estándar,SE-20860,Samuel Escobar,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10000847,3,0.20,52.08,,
3986,MX-2021-123302,29/12/2021FechaPedido,02/01/22,estándar,CC-12910,Concordia Cuéllar,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10001907,2,0.20,9.36,,
3987,MX-2021-123302,29/12/2021FechaPedido,02/01/22,estándar,CC-12910,Concordia Cuéllar,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-MO-10001014,6,0.50,-126.00,,
4001,MX-2018-105305,09/12/2018,16/12/18,estándar,SP-20695,Sabino Pérez,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AR-10000761,4,0.20,74.24,,
4015,MX-2021-110653,07/04/2021FechaPedido,11/04/21,estándar,FP-14545,Fátima Pina,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AL-10004341,4,0.20,385.76,,
4016,US-2018-160780,09/10/2018,12/10/18,Rápido,BE-11800,Bautista Espino,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AR-10000148,6,0.20,-78.96,,
4072,US-2020-127173,08/10/2020,14/10/20,estándar,AA-10390,Arturo Anguiano,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10002107,1,0.20,-10.80,,
4073,US-2020-127173,08/10/2020,14/10/20,estándar,AA-10390,Arturo Anguiano,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-PA-10000748,2,0.20,66.32,,
4074,US-2020-127173,08/10/2020,14/10/20,estándar,AA-10390,Arturo Anguiano,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-MO-10001856,2,0.50,-94.60,,
4134,MX-2021-103919,19/05/2021FechaPedido,22/05/21,urgente,SS-20935,Selena Savoya,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-PA-10004177,9,0.20,388.44,,
4139,MX-2021-125822,04/11/2021FechaPedido,05/11/21,urgente,JO-16735,Jeremías Orozco,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10002518,7,0.20,628.04,,
4140,MX-2021-125822,04/11/2021FechaPedido,05/11/21,urgente,JO-16735,Jeremías Orozco,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10000529,3,0.20,-17.40,,
4141,MX-2021-125822,04/11/2021FechaPedido,05/11/21,urgente,JO-16735,Jeremías Orozco,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SO-10003371,5,0.20,106.40,,
4142,MX-2021-125822,04/11/2021FechaPedido,05/11/21,urgente,JO-16735,Jeremías Orozco,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-PA-10000633,2,0.20,37.44,,
4143,MX-2021-125822,04/11/2021FechaPedido,05/11/21,urgente,JO-16735,Jeremías Orozco,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-TE-10000050,2,0.20,1218.32,,
4205,US-2021-103926,08/03/2021FechaPedido,08/03/21,Mismo día,HT-16015,Hugo Tomás,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-LI-10004561,2,0.40,-294.80,,
4206,US-2021-103926,08/03/2021FechaPedido,08/03/21,Mismo día,HT-16015,Hugo Tomás,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-LI-10001876,3,0.40,-324.12,,
4207,US-2021-103926,08/03/2021FechaPedido,08/03/21,Mismo día,HT-16015,Hugo Tomás,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-LI-10001784,1,0.40,-66.76,,
4208,US-2021-103926,08/03/2021FechaPedido,08/03/21,Mismo día,HT-16015,Hugo Tomás,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10002795,5,0.20,-110.40,,
4209,US-2021-103926,08/03/2021FechaPedido,08/03/21,Mismo día,HT-16015,Hugo Tomás,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-AC-10002784,1,0.20,76.40,,
4210,US-2021-103926,08/03/2021FechaPedido,08/03/21,Mismo día,HT-16015,Hugo Tomás,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10003825,3,0.20,05.04,,
4298,MX-2021-165505,21FechaPedido/10/2021FechaPedido,26/10/21,Rápido,HT-16045,Humberto Torres,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-TE-10001183,5,0.20,1080.80,,
4299,MX-2021-165505,21FechaPedido/10/2021FechaPedido,26/10/21,Rápido,HT-16045,Humberto Torres,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-CO-10000495,2,0.20,590.66,,
4316,US-2021-112907,21FechaPedido/03/2021FechaPedido,24/03/21,urgente,BA-12070,Bianca Arreola,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-MÁ-10004314,8,0.70,-3778.40,,
4317,US-2021-112907,21FechaPedido/03/2021FechaPedido,24/03/21,urgente,BA-12070,Bianca Arreola,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-EL-10001766,3,0.20,250.92,,
4334,US-2019-157161,12/08/2019,16/08/19,estándar,HO-15565,Haydee Ortega,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10002048,5,0.20,-108.80,,
4430,MX-2018-133564,14/06/2018,21/06/18,estándar,SP-20950,Silvia Pérez,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-PA-10002931,2,0.20,19.84,,
4470,MX-2020-154130,10/05/2020,14/05/20,estándar,ÁM-10765,Álvaro Muñoz,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10001853,4,0.20,20.16,,
4471,MX-2020-154130,10/05/2020,14/05/20,estándar,ÁM-10765,Álvaro Muñoz,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-CO-10002593,6,0.20,-2160.42,,
4539,MX-2019-112151,04/04/2019,11/04/19,estándar,MR-18820,Millán Rubio,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10002556,2,0.20,188.96,,
4542,MX-2020-141747,28/06/2020,05/07/20,estándar,EG-13735,Edith González,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10004356,12,0.20,137.28,,
4543,MX-2020-141747,28/06/2020,05/07/20,estándar,EG-13735,Edith González,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10004030,5,0.20,53.00,,
4547,MX-2020-117961,26/11/2020,01/12/20,estándar,AG-11095,Ania Gámez,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10000248,7,0.20,0.00,,
4558,MX-2018-122049,05/10/2018,05/10/18,Mismo día,LC-17800,Lorena Corral,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10000422,4,0.20,82.72,,
4624,MX-2021-153857,06/10/2021FechaPedido,08/10/21,Rápido,LM-17605,Lucrecia Maldonado,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-PA-10000748,7,0.20,232.12,,
4625,MX-2021-153857,06/10/2021FechaPedido,08/10/21,Rápido,LM-17605,Lucrecia Maldonado,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-PA-10001472,4,0.20,-206.88,,
4626,MX-2021-153857,06/10/2021FechaPedido,08/10/21,Rápido,LM-17605,Lucrecia Maldonado,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-EL-10003638,5,0.20,-182.60,,
4649,MX-2021-122511,31/12/2021FechaPedido,05/01/22,estándar,NL-19525,Núria Laureano,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-AC-10000155,4,0.20,407.52,,
4752,US-2021-152254,26/12/2021FechaPedido,30/12/21,Rápido,AO-10255,Adolfo Ojeda,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-AC-10002296,3,0.20,-0.24,,
4753,US-2021-152254,26/12/2021FechaPedido,30/12/21,Rápido,AO-10255,Adolfo Ojeda,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10000941,3,0.20,1740.00,,
4827,MX-2018-168669,13/10/2018,18/10/18,estándar,LV-17770,Lara Varela,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-EL-10002030,5,0.20,489.60,,
4903,MX-2019-111976,06/12/2019,07/12/19,urgente,AB-10645,Alexia Bonilla,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AR-10004397,4,0.20,402.08,,
4904,MX-2019-111976,06/12/2019,07/12/19,urgente,AB-10645,Alexia Bonilla,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-CO-10003117,2,0.20,-212.45,,
4905,MX-2019-111976,06/12/2019,07/12/19,urgente,AB-10645,Alexia Bonilla,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-ET-10003795,2,0.20,-19.92,,
4930,MX-2021-116022,03/11/2021FechaPedido,10/11/21,estándar,LC-17965,Lola Crespo,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AR-10003879,5,0.20,443.60,,
4931,MX-2021-116022,03/11/2021FechaPedido,10/11/21,estándar,LC-17965,Lola Crespo,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10000791,2,0.20,22.00,,
4978,US-2020-153465,02/02/2020,08/02/20,estándar,LP-17785,Lara Porras,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10000143,6,0.20,-572.88,,
4979,US-2020-153465,02/02/2020,08/02/20,estándar,LP-17785,Lara Porras,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-MO-10000750,8,0.50,-2634.40,,
5007,MX-2018-150469,13/05/2018,17/05/18,estándar,ÁO-11050,Ángeles Ornelas,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SU-10004335,4,0.20,57.12,,
5020,MX-2020-162537,27/03/2020,31/03/20,estándar,AL-11035,Ane Lomeli,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AL-10004582,2,0.20,4.64,,
5021,MX-2020-162537,27/03/2020,31/03/20,estándar,AL-11035,Ane Lomeli,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AL-10002302,5,0.20,-385.60,,
5022,MX-2020-162537,27/03/2020,31/03/20,estándar,AL-11035,Ane Lomeli,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-AC-10001231,1,0.20,-62.48,,
5098,MX-2020-109617,06/08/2020,12/08/20,estándar,GC-15130,Gerardo Carrillo,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10004390,7,0.20,5.60,,
5099,MX-2020-109617,06/08/2020,12/08/20,estándar,GC-15130,Gerardo Carrillo,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SU-10001499,4,0.20,97.92,,
5106,US-2020-119760,18/01/2020,22/01/20,estándar,GC-15385,Gracia Collado,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-MO-10001880,6,0.50,-117.60,,
5107,US-2020-119760,18/01/2020,22/01/20,estándar,GC-15385,Gracia Collado,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AL-10000684,2,0.20,38.40,,
5127,US-2020-107300,13/03/2020,17/03/20,estándar,MR-18205,Mafalda Rojo,,,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10003761,1,0.20,-5.68,,
5212,MX-2019-131380,06/06/2019,08/06/19,urgente,TA-21310,Tomás Arredondo,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10003571,4,0.20,76.80,,
5213,MX-2019-131380,06/06/2019,08/06/19,urgente,TA-21310,Tomás Arredondo,,,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10003677,2,0.20,377.84,,
5216,MX-2021-169621,03/09/2021FechaPedido,04/09/21,urgente,JC-16960,Julio Corral,,,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10003121,2,0.20,26.32,,
